Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,$/SqFt,$/SF
2020-11-23,Portland,97225,1959,3,2.0,540000,1439,8712,375.2605976372481,375.26
2020-11-23,Portland,97219,1941,3,2.0,532500,1246,7840,427.36757624398075,427.37
2020-11-24,Portland,97219,1939,2,3.0,650000,2562,6969,253.70804059328648,253.71
2020-11-24,Portland,97221,1989,4,3.0,510000,2347,6969,217.29867916489135,217.3
2020-11-24,Portland,97219,1976,3,2.0,610000,1516,10890,402.3746701846966,402.37
2020-11-24,Portland,97219,2006,4,3.0,515000,2297,6098,224.20548541575968,224.21
2020-11-29,Portland,97201,1921,3,2.0,497000,1879,4791,264.50239489089944,264.5
2020-11-23,Portland,97219,1985,3,2.0,577000,2552,12196,226.09717868338558,226.1
2020-11-29,Portland,97219,1980,4,3.0,499900,2756,11761,181.38606676342525,181.39
2020-12-02,Portland,97239,1948,2,3.0,570000,1348,8276,422.8486646884273,422.85
2020-11-29,Portland,97219,1978,3,3.0,550000,1893,4791,290.54410987849974,290.54
2020-12-04,Portland,97219,1954,3,2.0,623000,1861,21780,334.7662547017732,334.77
2020-12-07,Portland,97219,1992,3,3.0,599900,1875,7405,319.94666666666666,319.95
2020-12-07,Portland,97219,1990,3,3.0,479900,1574,4791,304.8919949174079,304.89
2020-12-04,Portland,97221,1956,3,1.0,521000,1728,10890,301.5046296296296,301.5
2020-12-07,Portland,97219,1965,4,2.0,585000,2336,16552,250.42808219178082,250.43
2020-12-08,Portland,97221,1924,3,2.0,547000,1835,5227,298.0926430517711,298.09
2020-12-08,Portland,97239,1942,3,2.0,625000,2000,9147,312.5,312.5
2020-12-10,Portland,97219,1942,3,2.0,610000,2278,6969,267.7787532923617,267.78
2020-12-10,Portland,97219,1938,3,3.0,555000,2489,11325,222.98111691442347,222.98
2020-12-10,Portland,97223,1926,3,3.0,554000,2543,14810,217.85292961069604,217.85
2020-12-13,Portland,97225,1951,3,2.0,510100,1549,6098,329.3092317624274,329.31
2020-12-14,Portland,97219,1971,3,2.0,486000,1572,4791,309.1603053435114,309.16
2020-12-10,Portland,97219,1946,3,1.0,510000,2703,6969,188.67924528301887,188.68
2020-12-16,Portland,97219,1942,3,1.0,496000,1374,5662,360.98981077147016,360.99
2020-12-16,Portland,97221,1975,4,3.0,593000,2616,11325,226.68195718654434,226.68
2020-12-14,Portland,97219,1996,4,3.0,540000,2436,7405,221.67487684729065,221.67
2020-12-16,Portland,97219,1942,4,2.0,600000,2472,8712,242.71844660194174,242.72
2020-12-16,Portland,97219,1926,2,2.0,649950,2144,7840,303.1483208955224,303.15
2020-12-16,Portland,97219,1988,3,3.0,525000,1575,11761,333.3333333333333,333.33
2020-12-18,Portland,97225,2016,3,3.0,510000,1762,2613,289.4438138479001,289.44
2020-12-22,Portland,97219,1992,4,3.0,539400,2144,5662,251.58582089552237,251.59
2020-12-21,Portland,97219,1990,3,3.0,545000,1687,4791,323.0586840545347,323.06
2020-12-22,Portland,97221,1929,3,2.0,523900,2187,14810,239.55189757658894,239.55
2020-12-18,Portland,97239,1963,4,3.0,576000,1899,7840,303.3175355450237,303.32
2020-12-22,Portland,97219,1991,3,3.0,483155,1600,4791,301.971875,301.97
2020-12-27,Portland,97219,1993,3,3.0,572850,2036,8276,281.360510805501,281.36
2020-12-24,Portland,97225,1968,4,3.0,640000,2376,12632,269.36026936026934,269.36
2020-12-27,Portland,97221,1949,4,3.0,610000,2587,20037,235.79435639737147,235.79
2020-12-29,Portland,97219,1990,4,3.0,586800,2154,8712,272.4233983286908,272.42
2020-12-29,Portland,97219,1963,2,2.0,645000,1650,9300,390.90909090909093,390.91
2020-12-27,Portland,97219,1972,4,3.0,527000,2600,4791,202.69230769230768,202.69
2020-12-30,Portland,97219,1943,3,2.0,530000,2174,8276,243.7902483900644,243.79
2020-12-29,Portland,97219,2004,4,3.0,567025,2651,4791,213.89098453413806,213.89
2020-12-30,Portland,97223,1975,3,2.0,517000,1404,11761,368.23361823361824,368.23
2021-04-23,Portland,97230,1953,2,1.0,510000,1390,7840,366.9064748201439,366.91
2021-01-04,Portland,97219,1941,4,3.0,650000,3570,20037,182.07282913165267,182.07
2021-02-23,Portland,97229,1995,6,5.0,634000,4913,8276,129.04538978221046,129.05
2021-04-26,Portland,97213,1932,3,1.0,606000,2867,4791,211.37077084059993,211.37
2021-02-23,Portland,97203,1930,3,2.0,615200,2442,4791,251.92465192465193,251.92
2021-04-26,Portland,97214,1912,3,2.0,540000,2093,2178,258.00286669851886,258.0
2021-04-26,Portland,97213,1924,4,3.0,610000,2498,5227,244.19535628502803,244.2
2021-02-24,Portland,97203,1923,2,1.0,480000,1778,4791,269.96625421822273,269.97
2021-02-24,Portland,97203,1914,3,1.0,510000,1620,4791,314.81481481481484,314.81
2021-02-24,Portland,97203,2004,3,3.0,550000,1376,3484,399.7093023255814,399.71
2021-04-28,Portland,97227,1906,4,3.0,640000,2939,4791,217.76114324600204,217.76
2021-04-28,Portland,97218,1943,3,2.0,592000,1988,4791,297.78672032193157,297.79
2021-02-26,Portland,97217,1929,3,2.0,631000,1776,4791,355.2927927927928,355.29
2021-04-28,Portland,97215,1923,2,1.0,550000,1825,2613,301.36986301369865,301.37
2021-02-26,Portland,97217,1921,4,3.0,610000,2330,4791,261.80257510729615,261.8
2021-02-26,Portland,97210,1917,2,1.0,586000,1872,3920,313.03418803418805,313.03
2021-02-26,Portland,97203,1904,3,2.0,490000,1536,5227,319.0104166666667,319.01
2021-04-28,Portland,97211,1951,4,2.0,600000,2360,4791,254.23728813559322,254.24
2021-04-28,Portland,97212,1906,3,3.0,560000,2161,3920,259.13928736695976,259.14
2021-02-26,Portland,97203,1912,3,2.0,526000,2364,4791,222.5042301184433,222.5
2021-04-28,Portland,97213,1955,3,2.5,537675,1566,5000,343.3429118773946,343.34
2021-02-26,Portland,97203,1963,4,2.0,535000,2428,6098,220.34596375617792,220.35
2021-04-28,Portland,97215,1955,3,2.0,525000,1660,5227,316.26506024096386,316.27
2021-04-28,Portland,97211,1964,4,3.0,589900,3522,20037,167.4900624645088,167.49
2021-02-26,Portland,97231,2014,4,4.0,638000,2521,5227,253.07417691392305,253.07
2021-04-28,Portland,97217,1940,3,2.0,588000,2080,4791,282.6923076923077,282.69
2021-02-26,Portland,97203,1908,2,2.0,510000,1424,4791,358.14606741573033,358.15
2021-02-26,Portland,97229,1960,5,3.0,617500,2843,8276,217.20014069644742,217.2
2021-04-28,Portland,97211,1950,2,1.0,560000,1142,6969,490.3677758318739,490.37
2021-02-26,Portland,97217,1941,4,3.0,530000,1800,4791,294.44444444444446,294.44
2021-03-01,Portland,97217,1966,5,3.0,550000,2744,13503,200.43731778425655,200.44
2021-04-28,Portland,97213,1938,3,1.0,600000,2677,4791,224.13149047441166,224.13
2021-04-28,Portland,97217,1930,3,2.0,590000,2460,5227,239.83739837398375,239.84
2021-03-01,Portland,97217,1919,2,1.0,485000,2348,4791,206.5587734241908,206.56
2021-04-29,Portland,97218,1953,2,1.0,650000,1800,10890,361.1111111111111,361.11
2021-04-29,Portland,97211,1944,2,1.0,574000,1151,5000,498.6967854039965,498.7
2021-04-29,Portland,97217,1949,3,2.0,525000,1453,5227,361.32140399174125,361.32
2021-03-01,Portland,97225,1978,4,3.0,615000,2650,9147,232.0754716981132,232.08
2021-03-01,Portland,97203,2014,3,3.0,620000,2247,3484,275.92345349354696,275.92
2021-03-01,Portland,97217,1928,4,2.0,535000,2580,8276,207.36434108527132,207.36
2021-03-03,Portland,97203,2007,3,3.0,550000,1928,2867,285.26970954356847,285.27
2021-04-29,Portland,97213,2017,3,3.0,550000,1543,2613,356.448476992871,356.45
2021-04-29,Portland,97230,1967,3,2.0,547000,1771,9583,308.86504799548277,308.87
2021-04-29,Portland,97214,1921,4,2.0,641000,2129,4791,301.0803193987788,301.08
2021-04-29,Portland,97215,1907,3,2.0,600000,2400,13939,250.0,250.0
2021-04-29,Portland,97212,1927,5,1.5,630000,1560,4590,403.84615384615387,403.85
2021-04-29,Portland,97211,1909,3,1.0,650000,2136,4791,304.3071161048689,304.31
2021-04-29,Portland,97212,1893,3,1.0,538500,2360,5000,228.17796610169492,228.18
2021-04-29,Portland,97211,2012,3,3.0,570000,1678,2613,339.6901072705602,339.69
2021-03-04,Portland,97203,1923,3,2.0,621000,2551,5227,243.43394747157978,243.43
2021-04-29,Portland,97220,1951,3,2.0,485000,2269,7840,213.75055090348172,213.75
2021-04-29,Portland,97216,1954,4,2.0,533000,2706,13939,196.96969696969697,196.97
2021-03-04,Portland,97229,1996,3,2.5,500000,1835,5662,272.47956403269757,272.48
2021-03-04,Portland,97217,1927,3,3.0,578000,2010,4791,287.5621890547264,287.56
2021-03-04,Portland,97217,1956,3,2.0,625000,1207,4791,517.8127589063795,517.81
2021-05-03,Portland,97220,2018,3,2.0,500000,1549,7405,322.7888960619755,322.79
2021-05-03,Portland,97211,1982,3,2.0,525000,1161,4791,452.1963824289406,452.2
2021-03-04,Portland,97217,1929,2,2.0,576000,1850,5662,311.35135135135135,311.35
2021-03-04,Portland,97217,2010,3,2.0,551500,1470,2613,375.1700680272109,375.17
2021-05-03,Portland,97220,1951,4,2.0,510000,1800,9583,283.3333333333333,283.33
2021-05-04,Portland,97211,1904,3,1.5,575000,1724,4791,333.52668213457076,333.53
2021-05-04,Portland,97217,1930,3,2.0,515000,2016,4791,255.45634920634922,255.46
2021-05-03,Portland,97220,2018,3,2.0,500000,1430,7271,349.65034965034965,349.65
2021-05-04,Portland,97213,1914,4,3.0,599900,2372,7840,252.9089376053963,252.91
2021-05-04,Portland,97213,1924,3,1.0,490000,1760,4791,278.40909090909093,278.41
2021-05-04,Portland,97211,1910,4,1.0,525000,2437,4791,215.4288059089044,215.43
2021-05-06,Portland,97211,1904,3,1.0,505900,1559,4791,324.5028864656831,324.5
2021-05-06,Portland,97230,1967,4,3.0,520000,2016,7405,257.93650793650795,257.94
2021-03-04,Portland,97229,2018,4,3.0,635000,2411,3049,263.376192451265,263.38
2021-03-04,Portland,97217,1942,3,2.0,585000,1898,5662,308.2191780821918,308.22
2021-03-07,Portland,97217,2013,3,2.0,499900,1462,2613,341.92886456908343,341.93
2021-03-09,Portland,97217,1920,3,2.0,500000,1590,5450,314.4654088050315,314.47
2021-05-07,Portland,97212,1926,3,1.0,600000,1762,4791,340.522133938706,340.52
2021-05-07,Portland,97218,1965,4,3.0,525000,1608,6534,326.4925373134328,326.49
2021-05-07,Portland,97215,1968,3,1.0,552000,1032,4791,534.8837209302326,534.88
2021-05-07,Portland,97217,1937,4,2.0,500000,1924,4791,259.87525987525987,259.88
2021-05-07,Portland,97218,1948,4,2.0,556000,1647,10454,337.5834851244687,337.58
2021-05-09,Portland,97213,1908,4,2.0,550000,2466,7405,223.03325223033252,223.03
2021-03-09,Portland,97229,2008,4,2.5,632000,2683,4356,235.5572120760343,235.56
2021-05-07,Portland,97211,1957,4,2.0,618000,1795,4791,344.2896935933148,344.29
2021-05-09,Portland,97217,1924,2,1.0,532000,1568,5000,339.2857142857143,339.29
2021-03-09,Portland,97229,2018,4,3.0,561000,1850,3920,303.2432432432432,303.24
2021-03-09,Portland,97229,1965,4,3.0,530000,3248,34412,163.17733990147784,163.18
2021-03-09,Portland,97203,1902,3,1.0,610000,1612,7405,378.4119106699752,378.41
2021-03-09,Portland,97229,1996,3,2.0,545149,1654,5662,329.59431680773883,329.59
2021-05-09,Portland,97217,1950,4,3.0,505000,1900,6969,265.7894736842105,265.79
2021-03-10,Portland,97203,1918,2,3.0,539000,2012,4791,267.89264413518885,267.89
2021-05-09,Portland,97211,1908,4,2.0,640000,2148,3920,297.951582867784,297.95
2021-03-10,Portland,97203,1908,3,2.0,485000,1949,5227,248.84556182657772,248.85
2021-05-09,Portland,97220,1956,4,2.0,557500,2112,12196,263.967803030303,263.97
2021-03-10,Portland,97227,1914,3,1.0,602000,2408,3920,250.0,250.0
2021-05-09,Portland,97217,1915,4,2.0,600000,1450,5000,413.7931034482759,413.79
2021-05-10,Portland,97218,2003,3,2.0,550000,1265,9583,434.7826086956522,434.78
2021-05-10,Portland,97211,1925,4,2.0,525000,2040,4791,257.3529411764706,257.35
2021-03-12,Portland,97203,2018,4,3.0,639900,2306,3049,277.4934952298352,277.49
2021-03-10,Portland,97203,1956,3,2.0,560000,2100,5000,266.6666666666667,266.67
2021-05-10,Portland,97214,1888,3,2.0,625000,1951,2613,320.3485392106612,320.35
2021-03-10,Portland,97217,2021,3,3.0,600000,1863,2391,322.061191626409,322.06
2021-03-12,Portland,97217,1953,2,2.0,560000,2358,7405,237.4893977947413,237.49
2021-05-10,Portland,97211,2002,3,2.0,575000,1476,3920,389.56639566395665,389.57
2021-05-12,Portland,97220,1948,3,2.0,490000,1171,12196,418.4457728437233,418.45
2021-03-12,Portland,97229,2017,4,3.0,507000,1758,2613,288.39590443686006,288.4
2021-05-12,Portland,97211,1922,3,2.0,576250,1748,4791,329.662471395881,329.66
2021-03-15,Beaverton,97229,1995,4,2.5,545000,1900,7405,286.8421052631579,286.84
2021-05-12,Portland,97211,1928,3,1.0,615000,2010,4792,305.97014925373134,305.97
2021-05-12,Portland,97232,1938,3,1.0,600000,1962,4791,305.8103975535168,305.81
2021-03-15,Portland,97210,1923,4,4.5,625000,4685,8700,133.40448239060834,133.4
2021-03-15,Portland,97203,1943,3,2.0,550000,2010,5227,273.6318407960199,273.63
2021-03-15,Portland,97217,1939,3,2.0,605000,2354,4791,257.0093457943925,257.01
2021-05-12,Portland,97213,1927,2,2.0,545000,1590,4791,342.7672955974843,342.77
2021-05-12,Portland,97213,1985,3,2.0,476000,1008,5227,472.22222222222223,472.22
2021-03-18,Portland,97229,1997,3,3.0,540000,1734,6098,311.4186851211073,311.42
2021-03-18,Portland,97203,1903,2,1.0,515000,1816,4791,283.59030837004406,283.59
2021-05-12,Portland,97213,1927,3,1.0,595000,2218,3920,268.2596934174932,268.26
2021-03-18,Portland,97229,2018,4,4.0,630000,3126,3049,201.5355086372361,201.54
2021-05-12,Portland,97213,2011,3,3.0,557000,1508,2613,369.3633952254642,369.36
2021-05-13,Portland,97214,1906,3,2.0,640500,2066,3484,310.0193610842207,310.02
2021-05-13,Portland,97230,1954,4,2.0,551000,1784,9147,308.8565022421525,308.86
2021-05-13,Portland,97212,1927,3,1.0,620000,1818,4356,341.03410341034106,341.03
2021-05-13,Portland,97217,1923,4,2.0,560000,2232,3920,250.89605734767025,250.9
2021-03-21,Portland,97217,1908,3,2.0,572717,2163,3484,264.7790106333796,264.78
2021-03-21,Portland,97203,1919,3,2.0,540000,1620,5662,333.3333333333333,333.33
2021-05-13,Portland,97213,1955,3,1.0,485000,1682,5227,288.34720570749107,288.35
2021-03-23,Portland,97217,1896,4,3.0,620000,2546,4791,243.51924587588374,243.52
2021-03-18,Portland,97203,1951,3,2.0,495000,1664,4791,297.47596153846155,297.48
2021-05-17,Portland,97218,1942,3,2.0,575000,2505,7405,229.54091816367264,229.54
2021-05-17,Portland,97212,1903,3,1.0,577000,2085,5662,276.7386091127098,276.74
2021-05-13,Portland,97218,1927,4,2.0,559500,2572,10018,217.53499222395024,217.53
2021-05-17,Portland,97211,1993,3,3.0,490000,1314,12632,372.9071537290715,372.91
2021-05-18,Portland,97211,1954,3,2.0,601000,1230,4791,488.6178861788618,488.62
2021-05-17,Portland,97213,1923,2,2.0,580000,2458,5662,235.96419853539464,235.96
2021-05-13,Portland,97220,1960,5,2.0,500000,2229,7840,224.31583669807088,224.32
2021-03-23,Portland,97217,1942,3,3.0,620000,2246,4356,276.0463045414069,276.05
2021-03-23,Portland,97203,1941,3,1.0,593000,2000,5662,296.5,296.5
2021-03-23,Portland,97229,1964,3,4.0,630000,2936,25264,214.57765667574932,214.58
2021-03-24,Portland,97203,1906,4,2.0,550000,1840,7840,298.9130434782609,298.91
2021-05-18,Portland,97211,1928,3,1.0,566500,2126,4791,266.46284101599247,266.46
2021-03-24,Portland,97203,1942,4,2.0,580000,2006,5662,289.13260219341976,289.13
2021-05-18,Portland,97211,1956,2,1.0,500000,936,4791,534.1880341880342,534.19
2021-05-18,Portland,97217,1905,3,1.0,501000,3536,4791,141.68552036199094,141.69
2021-03-24,Portland,97203,1923,4,3.0,621000,2060,4791,301.45631067961165,301.46
2021-03-24,Portland,97217,1959,3,2.0,487500,936,4791,520.8333333333334,520.83
2021-05-18,Portland,97213,1914,2,2.0,513000,1347,4791,380.8463251670379,380.85
2021-05-18,Portland,97217,1922,4,2.0,525000,2284,4791,229.8598949211909,229.86
2021-03-24,Portland,97229,2020,4,3.0,506623,1642,3049,308.5401948842875,308.54
2021-03-24,Portland,97229,1989,4,2.5,587225,2400,15245,244.67708333333334,244.68
2021-05-18,Portland,97212,1926,2,2.0,600000,2046,4791,293.2551319648094,293.26
2021-03-26,Portland,97229,1997,4,3.0,593500,2128,5227,278.9003759398496,278.9
2021-05-18,Portland,97220,1951,3,2.0,512400,1608,5662,318.65671641791045,318.66
2021-05-21,Portland,97218,1949,3,2.0,580000,1856,4791,312.5,312.5
2021-05-20,Portland,97220,2019,3,3.0,522500,1512,3049,345.5687830687831,345.57
2021-03-26,Portland,97217,1922,2,2.0,504680,1708,3484,295.480093676815,295.48
2021-03-26,Portland,97229,1990,2,2.0,588800,1434,6534,410.5997210599721,410.6
2021-05-20,Portland,97220,1945,3,2.0,553000,1860,4791,297.31182795698925,297.31
2021-05-21,Portland,97220,1958,4,3.0,491000,3512,8712,139.80637813211845,139.81
2021-03-26,Portland,97229,0,3,3.0,550000,1744,2613,315.3669724770642,315.37
2021-03-26,Portland,97229,1976,3,3.0,499900,2242,7840,222.97056199821589,222.97
2021-05-21,Portland,97218,1979,3,2.0,540000,1250,5520,432.0,432.0
2021-05-21,Portland,97211,1912,3,1.5,623000,2164,5000,287.8927911275416,287.89
2021-03-26,Portland,97203,2021,3,4.0,489900,1480,871,331.0135135135135,331.01
2021-03-26,Portland,97203,0,3,3.0,555000,1577,2613,351.93405199746354,351.93
2021-05-21,Portland,97230,1964,3,2.0,485000,1260,8712,384.92063492063494,384.92
2021-03-29,Portland,97229,1990,4,3.0,605000,2830,34412,213.7809187279152,213.78
2021-05-21,Portland,97217,1907,4,2.0,600000,2616,4791,229.3577981651376,229.36
2021-05-21,Portland,97213,1925,2,2.0,502000,1680,4791,298.8095238095238,298.81
2021-05-21,Portland,97218,1942,2,1.0,540000,1209,6969,446.6501240694789,446.65
2021-05-21,Portland,97211,1910,2,1.0,493200,924,4791,533.7662337662338,533.77
2021-05-21,Portland,97212,1925,2,2.0,649900,1820,4791,357.0879120879121,357.09
2021-05-23,Portland,97211,1951,3,2.0,560000,1200,3920,466.6666666666667,466.67
2021-05-23,Portland,97218,1977,3,2.0,581000,1480,6969,392.56756756756755,392.57
2021-03-29,Portland,97203,1954,3,2.0,485000,1100,5227,440.90909090909093,440.91
2021-05-23,Portland,97211,1906,3,2.0,630000,2244,4791,280.7486631016043,280.75
2021-05-23,Portland,97217,1922,3,2.0,595000,1744,4356,341.1697247706422,341.17
2021-03-29,Portland,97203,1957,6,2.0,619000,2432,6534,254.52302631578948,254.52
2021-05-24,Portland,97213,1951,2,1.0,540000,1004,5662,537.8486055776892,537.85
2021-05-24,Portland,97213,1923,3,2.0,551500,1792,4791,307.75669642857144,307.76
2021-03-31,Portland,97203,1910,3,1.0,525000,2432,10100,215.87171052631578,215.87
2021-05-23,Portland,97227,1900,3,2.0,640000,2112,4791,303.030303030303,303.03
2021-05-24,Portland,97211,1920,2,1.0,575000,1376,3920,417.8779069767442,417.88
2021-05-26,Portland,97217,1912,2,2.0,575000,1849,4791,310.97890751757706,310.98
2021-05-26,Portland,97213,1915,3,2.0,569275,1376,4791,413.7172965116279,413.72
2021-04-01,Portland,97203,1905,2,1.0,488000,1202,5662,405.9900166389351,405.99
2021-05-26,Portland,97220,1947,4,2.0,510000,1550,5227,329.03225806451616,329.03
2021-05-26,Portland,97211,1924,3,2.0,626000,2244,4791,278.96613190730835,278.97
2021-05-26,Portland,97220,1955,3,2.0,650000,1312,13939,495.4268292682927,495.43
2021-04-01,Portland,97217,2012,4,3.0,635000,1708,3484,371.7798594847775,371.78
2021-04-01,Portland,97229,1967,3,2.0,552000,1637,7405,337.202199144777,337.2
2021-05-26,Portland,97213,1914,1,1.0,550000,766,4791,718.0156657963446,718.02
2021-05-26,Portland,97213,1951,3,1.0,535000,1341,4791,398.95600298284864,398.96
2021-04-04,Portland,97217,1911,4,2.0,519000,1664,4791,311.89903846153845,311.9
2021-05-26,Portland,97211,1928,2,2.0,575000,1560,4791,368.5897435897436,368.59
2021-05-26,Portland,97211,1909,3,1.0,599375,2279,5000,262.99912242211497,263.0
2021-04-06,Portland,97203,1910,3,2.0,582150,2108,4791,276.1622390891841,276.16
2021-04-06,Portland,97203,1928,3,1.0,500000,1455,7840,343.64261168384877,343.64
2021-04-04,Portland,97229,2019,4,3.0,598500,1951,2613,306.7657611481292,306.77
2021-05-26,Portland,97230,1960,4,2.0,478000,2298,12632,208.00696257615317,208.01
2021-04-06,Portland,97217,1922,2,1.0,495000,1322,4356,374.4326777609682,374.43
2021-05-26,Portland,97213,1905,3,1.0,535000,1167,4356,458.44044558697516,458.44
2021-05-26,Portland,97218,1954,2,1.0,579000,2280,8712,253.94736842105263,253.95
2021-04-06,Portland,97229,1990,4,3.0,600000,1895,5662,316.62269129287597,316.62
2021-05-26,Portland,97211,1912,6,3.0,633500,2958,5000,214.16497633536173,214.16
2021-04-06,Portland,97217,1927,3,1.0,480000,1416,3484,338.9830508474576,338.98
2021-05-26,Portland,97217,1923,3,2.0,539000,2287,3484,235.67993003935285,235.68
2021-04-06,Portland,97203,1907,2,2.0,480000,1686,4791,284.69750889679716,284.7
2021-04-06,Portland,97203,1954,3,1.0,520000,1336,7405,389.2215568862275,389.22
2021-05-26,Portland,97217,1926,3,2.0,605000,2606,4791,232.15656178050654,232.16
