Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,Zip Population,Zip SqMi,Zip Pop Density,Zip Mean HHI
2021-05-26,Gresham,97080,1997,4,4.0,607000,2359,7405,31446,23.246,1352.74886,97765.0
2021-04-18,Gresham,97080,2006,5,3.0,559000,3026,4791,31446,23.246,1352.74886,97765.0
2021-04-15,Gresham,97080,1982,3,2.0,386000,1347,7405,31446,23.246,1352.74886,97765.0
2021-03-24,Gresham,97080,1980,3,3.0,447000,2044,10018,31446,23.246,1352.74886,97765.0
2021-03-12,Gresham,97080,1988,4,3.0,552500,2151,8276,31446,23.246,1352.74886,97765.0
2021-03-04,Gresham,97080,1989,4,3.0,535000,2493,8276,31446,23.246,1352.74886,97765.0
2021-03-01,Gresham,97080,2007,3,2.5,400000,2040,4405,31446,23.246,1352.74886,97765.0
2021-02-23,Gresham,97080,1947,3,1.0,565500,1456,130680,31446,23.246,1352.74886,97765.0
2021-02-04,Gresham,97080,1990,4,3.0,480000,2451,7405,31446,23.246,1352.74886,97765.0
2021-01-29,Gresham,97080,1930,4,2.0,615000,2950,111513,31446,23.246,1352.74886,97765.0
2021-01-12,Gresham,97080,1980,3,1.0,325000,1211,4792,31446,23.246,1352.74886,97765.0
2021-01-07,Gresham,97080,1955,3,2.0,414000,1558,29185,31446,23.246,1352.74886,97765.0
2021-01-07,Gresham,97080,1986,3,2.0,372000,1720,8712,31446,23.246,1352.74886,97765.0
2021-01-10,Gresham,97080,1972,4,4.0,358750,2508,7500,31446,23.246,1352.74886,97765.0
2021-01-13,Gresham,97080,1979,3,2.0,418000,1404,11325,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,1977,3,3.0,415000,1810,6969,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,2008,4,3.0,460000,2233,5227,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,1977,3,2.0,410000,1280,8712,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,2000,3,2.0,325000,1455,4356,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,2006,3,3.0,380000,1602,6098,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,1942,2,1.0,340000,1888,9147,31446,23.246,1352.74886,97765.0
2021-01-21,Gresham,97080,2006,4,3.0,542000,3113,5662,31446,23.246,1352.74886,97765.0
2021-01-18,Gresham,97080,1967,3,2.0,315000,1127,6969,31446,23.246,1352.74886,97765.0
2021-01-21,Gresham,97080,2005,4,4.0,830000,5540,38332,31446,23.246,1352.74886,97765.0
2021-01-21,Gresham,97080,2016,4,3.0,485000,2296,4791,31446,23.246,1352.74886,97765.0
2021-01-24,Gresham,97080,1979,3,2.0,385000,1590,10018,31446,23.246,1352.74886,97765.0
2021-01-26,Gresham,97080,1965,3,1.0,335000,1122,6969,31446,23.246,1352.74886,97765.0
2021-01-27,Gresham,97080,2008,3,3.0,489900,2002,5227,31446,23.246,1352.74886,97765.0
2021-01-27,Gresham,97080,1997,4,3.0,500000,2303,6969,31446,23.246,1352.74886,97765.0
2021-01-27,Gresham,97080,1992,3,2.0,375000,1714,10018,31446,23.246,1352.74886,97765.0
2021-01-29,Gresham,97080,2020,4,3.0,500000,2058,7405,31446,23.246,1352.74886,97765.0
2021-01-29,Gresham,97080,1917,3,3.0,375000,2040,6534,31446,23.246,1352.74886,97765.0
2021-02-01,Gresham,97080,1972,3,1.0,325000,936,7405,31446,23.246,1352.74886,97765.0
2021-02-01,Gresham,97080,1942,2,1.0,300560,1229,9147,31446,23.246,1352.74886,97765.0
2021-02-02,Gresham,97080,1982,5,3.0,555000,3200,10890,31446,23.246,1352.74886,97765.0
2021-02-02,Gresham,97080,1991,3,2.0,413000,1476,7405,31446,23.246,1352.74886,97765.0
2021-02-04,Gresham,97080,2002,4,4.0,825000,3648,12632,31446,23.246,1352.74886,97765.0
2021-02-04,Gresham,97080,2019,3,3.0,350000,1414,2613,31446,23.246,1352.74886,97765.0
2021-02-04,Gresham,97080,1996,3,3.0,575000,3138,10018,31446,23.246,1352.74886,97765.0
2021-02-07,Gresham,97080,1985,3,2.0,175000,1288,7013,31446,23.246,1352.74886,97765.0
2021-02-07,Gresham,97080,1979,3,1.5,350000,1806,8614,31446,23.246,1352.74886,97765.0
2021-02-12,Gresham,97080,1980,4,3.0,450000,2109,8712,31446,23.246,1352.74886,97765.0
2021-02-12,Gresham,97080,1951,3,1.1,280000,2103,7405,31446,23.246,1352.74886,97765.0
2021-02-12,Gresham,97080,1979,3,2.0,426650,1812,7405,31446,23.246,1352.74886,97765.0
2021-02-17,Gresham,97080,2004,3,2.0,410000,1600,5003,31446,23.246,1352.74886,97765.0
2021-02-17,Gresham,97080,1979,3,2.0,320000,1088,4517,31446,23.246,1352.74886,97765.0
2021-02-17,Gresham,97080,1973,4,2.0,465000,2348,8276,31446,23.246,1352.74886,97765.0
2021-02-18,Gresham,97080,1973,4,2.0,450000,2058,16117,31446,23.246,1352.74886,97765.0
2021-02-23,Gresham,97080,2004,3,3.0,418000,1810,3920,31446,23.246,1352.74886,97765.0
2021-02-23,Gresham,97080,2020,4,3.0,508400,2448,5227,31446,23.246,1352.74886,97765.0
2021-02-23,Gresham,97080,1994,4,3.0,539000,2477,10890,31446,23.246,1352.74886,97765.0
2021-02-24,Gresham,97080,1974,3,2.0,385000,1302,8712,31446,23.246,1352.74886,97765.0
2021-02-24,Gresham,97080,2007,4,3.0,466000,2082,6534,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,1980,3,2.0,448000,1667,8276,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,1973,3,2.0,395000,1301,6969,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,2017,4,3.0,659900,2489,9583,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,2016,4,3.0,530000,2488,4791,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,2017,4,3.0,620000,2929,5227,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,1993,3,3.0,479900,1894,7405,31446,23.246,1352.74886,97765.0
2021-02-26,Gresham,97080,2004,3,3.0,435000,1531,4791,31446,23.246,1352.74886,97765.0
2021-03-01,Gresham,97080,2017,3,3.0,480000,1922,5938,31446,23.246,1352.74886,97765.0
2021-03-01,Gresham,97080,2017,3,3.0,480000,1803,6098,31446,23.246,1352.74886,97765.0
2021-03-01,Gresham,97080,2006,4,3.0,510000,2757,6098,31446,23.246,1352.74886,97765.0
2021-03-04,Gresham,97080,1975,3,2.0,285000,2148,6969,31446,23.246,1352.74886,97765.0
2021-03-04,Gresham,97080,2021,4,3.0,531400,2448,5227,31446,23.246,1352.74886,97765.0
2021-03-04,Gresham,97080,2008,3,3.0,640000,2812,17859,31446,23.246,1352.74886,97765.0
2021-03-04,Gresham,97080,1967,3,2.5,320000,1669,9500,31446,23.246,1352.74886,97765.0
2021-03-07,Gresham,97080,1992,3,2.0,488000,2013,8276,31446,23.246,1352.74886,97765.0
2021-03-09,Gresham,97080,1979,3,2.0,432500,1824,9583,31446,23.246,1352.74886,97765.0
2021-03-12,Gresham,97080,1994,5,4.0,692000,4332,13503,31446,23.246,1352.74886,97765.0
2021-03-12,Gresham,97080,1993,4,3.0,470000,2170,6969,31446,23.246,1352.74886,97765.0
2021-03-15,Gresham,97080,1994,5,4.0,720000,3600,91040,31446,23.246,1352.74886,97765.0
2021-03-15,Gresham,97080,1977,3,1.5,306000,1008,10375,31446,23.246,1352.74886,97765.0
2021-03-15,Gresham,97080,2005,3,3.0,500000,2430,5227,31446,23.246,1352.74886,97765.0
2021-03-15,Gresham,97080,1980,3,2.0,395000,1378,8712,31446,23.246,1352.74886,97765.0
2021-03-15,Gresham,97080,1979,4,3.0,605000,3103,10018,31446,23.246,1352.74886,97765.0
2021-03-17,Gresham,97080,1986,3,3.0,198268,2339,8934,31446,23.246,1352.74886,97765.0
2021-03-18,Gresham,97080,2008,5,3.0,575000,3263,6969,31446,23.246,1352.74886,97765.0
2021-03-18,Gresham,97080,1988,3,3.0,440000,2207,8276,31446,23.246,1352.74886,97765.0
2021-03-21,Gresham,97080,1997,4,3.0,549900,2382,6969,31446,23.246,1352.74886,97765.0
2021-03-23,Gresham,97080,2017,4,3.0,600000,2480,8276,31446,23.246,1352.74886,97765.0
2021-03-23,Gresham,97080,1975,3,2.0,380000,1483,7840,31446,23.246,1352.74886,97765.0
2021-03-23,Gresham,97080,1973,6,2.0,447500,2328,14374,31446,23.246,1352.74886,97765.0
2021-03-23,Gresham,97080,2020,3,4.0,552400,3180,5227,31446,23.246,1352.74886,97765.0
2021-03-24,Gresham,97080,1982,3,3.0,425000,1653,11761,31446,23.246,1352.74886,97765.0
2021-03-26,Gresham,97080,1986,4,3.0,562000,2449,10454,31446,23.246,1352.74886,97765.0
2021-03-29,Gresham,97080,1997,4,3.0,523000,2389,7405,31446,23.246,1352.74886,97765.0
2021-03-29,Gresham,97080,1978,4,3.0,480000,2199,8276,31446,23.246,1352.74886,97765.0
2021-04-01,Gresham,97080,1979,3,2.0,431000,1519,8276,31446,23.246,1352.74886,97765.0
2021-04-01,Gresham,97080,2018,5,4.0,699900,3040,10890,31446,23.246,1352.74886,97765.0
2021-04-01,Gresham,97080,1967,3,2.0,395000,1291,9583,31446,23.246,1352.74886,97765.0
2021-04-06,Gresham,97080,2007,3,2.0,450000,1541,6969,31446,23.246,1352.74886,97765.0
2021-04-06,Gresham,97080,1980,4,2.0,401000,2051,11325,31446,23.246,1352.74886,97765.0
2021-04-06,Gresham,97080,2018,4,3.0,582000,2448,5662,31446,23.246,1352.74886,97765.0
2021-04-09,Gresham,97080,2016,4,3.0,550000,2338,4791,31446,23.246,1352.74886,97765.0
2021-04-09,Gresham,97080,1989,3,2.0,440000,1307,7840,31446,23.246,1352.74886,97765.0
2021-04-09,Gresham,97080,1993,4,5.0,665000,3752,68389,31446,23.246,1352.74886,97765.0
2021-04-12,Gresham,97080,2006,4,3.0,464000,2053,5227,31446,23.246,1352.74886,97765.0
2021-04-12,Gresham,97080,1975,3,3.0,465300,1864,8712,31446,23.246,1352.74886,97765.0
2021-04-14,Gresham,97080,1982,3,2.0,425000,1456,10454,31446,23.246,1352.74886,97765.0
2021-04-15,Gresham,97080,2000,4,3.0,525000,2711,10890,31446,23.246,1352.74886,97765.0
2021-04-15,Gresham,97080,2001,4,3.0,467500,2148,5227,31446,23.246,1352.74886,97765.0
2021-04-18,Gresham,97080,2009,3,2.0,500000,2253,7840,31446,23.246,1352.74886,97765.0
2021-04-20,Gresham,97080,1977,3,3.0,400000,2856,9460,31446,23.246,1352.74886,97765.0
2021-04-20,Gresham,97080,2020,3,3.0,525000,2015,3049,31446,23.246,1352.74886,97765.0
2021-04-22,Gresham,97080,1992,4,3.0,480000,1960,7840,31446,23.246,1352.74886,97765.0
2021-04-22,Gresham,97080,1982,4,3.0,485000,2368,10454,31446,23.246,1352.74886,97765.0
2021-04-22,Gresham,97080,1977,4,3.0,420000,1854,6969,31446,23.246,1352.74886,97765.0
2021-04-23,Gresham,97080,1956,2,1.0,314000,762,7405,31446,23.246,1352.74886,97765.0
2021-04-23,Gresham,97080,1969,3,2.0,426000,1647,7405,31446,23.246,1352.74886,97765.0
2021-04-23,Gresham,97080,1962,3,1.0,529000,1926,28749,31446,23.246,1352.74886,97765.0
2021-04-26,Gresham,97080,1979,5,3.0,540000,2641,13503,31446,23.246,1352.74886,97765.0
2021-04-26,Gresham,97080,2016,3,2.0,462000,1926,5227,31446,23.246,1352.74886,97765.0
2021-04-26,Gresham,97080,2019,3,3.0,425000,1497,3049,31446,23.246,1352.74886,97765.0
2021-04-26,Gresham,97080,2003,4,3.0,510000,2415,6534,31446,23.246,1352.74886,97765.0
2021-04-28,Gresham,97080,1982,3,2.0,370000,1186,6969,31446,23.246,1352.74886,97765.0
2021-04-28,Gresham,97080,1996,3,2.0,416000,1358,4791,31446,23.246,1352.74886,97765.0
2021-04-28,Gresham,97080,2003,3,3.0,490000,1871,7840,31446,23.246,1352.74886,97765.0
2021-04-28,Gresham,97080,1997,4,3.0,625000,2680,10890,31446,23.246,1352.74886,97765.0
2021-04-29,Gresham,97080,1980,3,3.0,450000,1936,10018,31446,23.246,1352.74886,97765.0
2021-04-29,Gresham,97080,1995,4,3.0,575000,2388,7840,31446,23.246,1352.74886,97765.0
2021-04-29,Gresham,97080,1993,3,2.0,390000,1228,5227,31446,23.246,1352.74886,97765.0
2021-04-29,Gresham,97080,1978,3,3.0,482000,2808,10890,31446,23.246,1352.74886,97765.0
2021-04-29,Gresham,97080,1973,3,2.5,400000,1470,7140,31446,23.246,1352.74886,97765.0
2021-04-29,Gresham,97080,1998,4,3.0,585000,2384,8712,31446,23.246,1352.74886,97765.0
2021-05-03,Gresham,97080,1999,3,3.0,515000,1633,6098,31446,23.246,1352.74886,97765.0
2021-05-03,Gresham,97080,1972,3,2.0,386000,1464,7405,31446,23.246,1352.74886,97765.0
2021-05-03,Gresham,97080,1981,3,3.0,463800,1697,10890,31446,23.246,1352.74886,97765.0
2021-05-04,Gresham,97080,2017,3,3.0,550000,2209,5227,31446,23.246,1352.74886,97765.0
2021-05-04,Gresham,97080,2004,3,2.0,429500,1522,6969,31446,23.246,1352.74886,97765.0
2021-05-06,Gresham,97080,1996,3,2.5,420000,1780,5263,31446,23.246,1352.74886,97765.0
2021-05-07,Gresham,97080,1995,3,4.0,575000,2640,8712,31446,23.246,1352.74886,97765.0
2021-05-07,Gresham,97080,1963,4,2.0,340000,2060,82328,31446,23.246,1352.74886,97765.0
2021-05-07,Gresham,97080,2003,3,3.0,363000,1531,3920,31446,23.246,1352.74886,97765.0
2021-05-07,Gresham,97080,1991,5,3.0,635000,3856,10454,31446,23.246,1352.74886,97765.0
2020-07-27,Gresham,97080,2003,4,3.0,321000,1679,5662,31446,23.246,1352.74886,97765.0
2021-05-12,Gresham,97080,1965,4,2.0,360000,1272,6650,31446,23.246,1352.74886,97765.0
2020-07-24,Gresham,97080,1971,4,2.0,547250,2068,239144,31446,23.246,1352.74886,97765.0
2020-08-07,Gresham,97080,2013,3,3.0,415000,2120,5227,31446,23.246,1352.74886,97765.0
2021-05-12,Gresham,97080,1982,4,3.0,700000,2526,83635,31446,23.246,1352.74886,97765.0
2020-08-16,Gresham,97080,1997,4,3.0,432000,2007,6969,31446,23.246,1352.74886,97765.0
2020-08-16,Gresham,97080,1994,5,3.0,590000,5046,13939,31446,23.246,1352.74886,97765.0
2020-08-18,Gresham,97080,1975,3,2.0,395000,1808,7840,31446,23.246,1352.74886,97765.0
2020-08-18,Gresham,97080,1999,4,3.0,445000,2420,8276,31446,23.246,1352.74886,97765.0
2020-08-21,Gresham,97080,1925,3,2.0,499000,1856,72309,31446,23.246,1352.74886,97765.0
2020-08-21,Gresham,97080,2009,4,3.0,465000,3044,5662,31446,23.246,1352.74886,97765.0
2020-08-24,Gresham,97080,1998,3,2.0,415000,1685,6969,31446,23.246,1352.74886,97765.0
2020-08-27,Gresham,97080,2004,4,3.0,393000,2090,6534,31446,23.246,1352.74886,97765.0
2020-08-24,Gresham,97080,2001,5,3.0,485000,3780,6098,31446,23.246,1352.74886,97765.0
2020-08-24,Gresham,97080,1956,3,1.0,510000,2318,254390,31446,23.246,1352.74886,97765.0
2020-08-27,Gresham,97080,1995,4,3.0,649900,2647,40075,31446,23.246,1352.74886,97765.0
2020-08-30,Gresham,97080,1953,2,2.0,479900,1552,33976,31446,23.246,1352.74886,97765.0
2021-05-13,Gresham,97080,2005,4,3.0,590000,3155,5662,31446,23.246,1352.74886,97765.0
2021-05-13,Gresham,97080,1997,4,4.0,662000,3965,9583,31446,23.246,1352.74886,97765.0
2021-05-13,Gresham,97080,1953,2,1.0,315000,926,5600,31446,23.246,1352.74886,97765.0
2020-09-01,Gresham,97080,2002,3,3.0,389000,1474,4791,31446,23.246,1352.74886,97765.0
2020-09-02,Gresham,97080,2013,5,3.0,440000,2540,5227,31446,23.246,1352.74886,97765.0
2020-09-04,Gresham,97080,2009,3,3.0,423000,1978,5662,31446,23.246,1352.74886,97765.0
2020-09-07,Gresham,97080,1999,3,2.0,439900,1972,6969,31446,23.246,1352.74886,97765.0
2020-09-10,Gresham,97080,1969,5,2.0,470000,1712,120661,31446,23.246,1352.74886,97765.0
2020-09-10,Gresham,97080,2005,4,3.0,436500,3002,6098,31446,23.246,1352.74886,97765.0
2020-09-15,Gresham,97080,1895,3,1.0,555000,1222,616374,31446,23.246,1352.74886,97765.0
2020-09-15,Gresham,97080,1995,4,3.0,447400,2030,8276,31446,23.246,1352.74886,97765.0
2020-09-16,Gresham,97080,1905,4,2.0,526000,1860,33976,31446,23.246,1352.74886,97765.0
2020-09-18,Gresham,97080,2005,4,3.0,389900,1981,3920,31446,23.246,1352.74886,97765.0
2020-09-16,Gresham,97080,1979,3,2.0,357500,1412,10010,31446,23.246,1352.74886,97765.0
2020-09-18,Gresham,97080,2002,3,3.0,800000,2524,43560,31446,23.246,1352.74886,97765.0
2021-05-13,Gresham,97080,1989,3,3.0,445000,1601,7405,31446,23.246,1352.74886,97765.0
2020-09-21,Gresham,97080,1966,4,2.0,230000,1557,6969,31446,23.246,1352.74886,97765.0
2020-09-23,Gresham,97080,1979,4,3.0,455000,2032,10018,31446,23.246,1352.74886,97765.0
2021-05-13,Gresham,97080,2001,3,3.0,425000,1684,3920,31446,23.246,1352.74886,97765.0
2020-09-24,Gresham,97080,1999,4,3.0,475000,2398,7405,31446,23.246,1352.74886,97765.0
2021-05-17,Gresham,97080,1983,3,2.0,460000,1322,8712,31446,23.246,1352.74886,97765.0
2021-05-17,Gresham,97080,1980,3,2.0,340000,2266,8250,31446,23.246,1352.74886,97765.0
2020-09-26,Gresham,97080,1964,4,3.0,415000,2352,10018,31446,23.246,1352.74886,97765.0
2021-05-17,Gresham,97080,1985,3,3.0,474000,1582,11325,31446,23.246,1352.74886,97765.0
2020-09-27,Gresham,97080,2010,4,2.0,494950,2759,5662,31446,23.246,1352.74886,97765.0
2020-09-24,Gresham,97080,2013,4,3.0,445000,2110,5662,31446,23.246,1352.74886,97765.0
2020-09-29,Gresham,97080,1988,5,4.0,525000,3218,7840,31446,23.246,1352.74886,97765.0
2021-05-18,Gresham,97080,1975,3,2.0,458000,1801,8276,31446,23.246,1352.74886,97765.0
2020-10-05,Gresham,97080,1977,3,2.0,600000,2463,40946,31446,23.246,1352.74886,97765.0
2021-05-18,Gresham,97080,1993,4,3.0,525000,2108,7840,31446,23.246,1352.74886,97765.0
2021-05-18,Gresham,97080,1977,4,3.0,495000,2616,11761,31446,23.246,1352.74886,97765.0
2020-10-13,Gresham,97080,1993,3,2.0,200000,1296,7160,31446,23.246,1352.74886,97765.0
2020-10-16,Gresham,97080,1923,3,2.0,575000,1711,61855,31446,23.246,1352.74886,97765.0
2020-10-13,Gresham,97080,2001,4,3.0,445000,2072,5662,31446,23.246,1352.74886,97765.0
2020-10-16,Gresham,97080,2020,4,3.0,490000,2200,5227,31446,23.246,1352.74886,97765.0
2021-05-20,Gresham,97080,2009,4,5.0,820000,3661,15245,31446,23.246,1352.74886,97765.0
2020-10-21,Gresham,97080,2008,3,3.0,415000,2008,4791,31446,23.246,1352.74886,97765.0
2020-10-19,Gresham,97080,1979,4,3.0,425000,2020,11325,31446,23.246,1352.74886,97765.0
2020-10-21,Gresham,97080,2000,4,3.0,375000,2091,6534,31446,23.246,1352.74886,97765.0
2021-05-20,Gresham,97080,2005,3,2.0,515000,1811,6098,31446,23.246,1352.74886,97765.0
2020-10-21,Gresham,97080,1973,4,3.0,675000,2246,517057,31446,23.246,1352.74886,97765.0
2021-05-21,Gresham,97080,1993,4,3.0,485100,2008,6969,31446,23.246,1352.74886,97765.0
2020-10-22,Gresham,97080,1980,3,3.0,420000,1894,10018,31446,23.246,1352.74886,97765.0
2020-10-27,Gresham,97080,2000,4,3.0,402500,2058,4791,31446,23.246,1352.74886,97765.0
2020-10-27,Gresham,97080,1947,3,1.0,389950,1460,23086,31446,23.246,1352.74886,97765.0
2020-10-29,Gresham,97080,2003,3,2.0,405000,1725,4791,31446,23.246,1352.74886,97765.0
2020-11-09,Gresham,97080,2003,4,3.0,454000,2152,5662,31446,23.246,1352.74886,97765.0
2021-05-21,Gresham,97080,1972,5,3.0,475000,2212,11761,31446,23.246,1352.74886,97765.0
2020-11-10,Gresham,97080,2000,4,3.0,450000,2234,6098,31446,23.246,1352.74886,97765.0
2020-11-15,Gresham,97080,2008,3,3.0,466000,2459,5227,31446,23.246,1352.74886,97765.0
2020-11-15,Gresham,97080,2013,4,3.0,465000,2440,5227,31446,23.246,1352.74886,97765.0
2020-11-18,Gresham,97080,2011,5,3.0,430000,2623,5227,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,1995,4,3.0,550000,2189,11325,31446,23.246,1352.74886,97765.0
2020-11-19,Gresham,97080,2003,3,3.0,428000,1772,6969,31446,23.246,1352.74886,97765.0
2020-11-19,Gresham,97080,1922,2,1.0,450000,1156,101059,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,1995,3,2.0,385000,1265,6534,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,1965,3,2.0,395000,1488,13068,31446,23.246,1352.74886,97765.0
2020-11-19,Gresham,97080,2005,4,3.0,395900,1981,3920,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,2019,3,3.0,420000,1671,4791,31446,23.246,1352.74886,97765.0
2020-11-23,Gresham,97080,2002,3,2.0,380000,1489,4356,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,1984,3,2.0,425000,1396,10018,31446,23.246,1352.74886,97765.0
2020-11-24,Gresham,97080,2002,4,3.0,400000,2109,3920,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,1990,3,2.0,390000,1565,6969,31446,23.246,1352.74886,97765.0
2020-11-23,Gresham,97080,1988,4,3.0,510000,1809,18295,31446,23.246,1352.74886,97765.0
2021-05-23,Gresham,97080,1959,4,2.0,399000,2064,6098,31446,23.246,1352.74886,97765.0
2020-11-24,Gresham,97080,1981,3,2.0,427000,1720,13503,31446,23.246,1352.74886,97765.0
2020-12-02,Gresham,97080,1960,3,2.0,369000,1774,87555,31446,23.246,1352.74886,97765.0
2020-11-29,Gresham,97080,2014,3,4.0,667500,3383,13503,31446,23.246,1352.74886,97765.0
2021-05-24,Gresham,97080,2004,5,3.0,580000,2990,4791,31446,23.246,1352.74886,97765.0
2020-12-02,Gresham,97080,2007,3,3.0,324000,1614,3049,31446,23.246,1352.74886,97765.0
2020-12-07,Gresham,97080,1960,3,3.0,535800,2276,30056,31446,23.246,1352.74886,97765.0
2020-12-07,Gresham,97080,1950,3,2.0,425000,1748,54450,31446,23.246,1352.74886,97765.0
2020-12-08,Gresham,97080,1994,4,3.0,442500,2436,12196,31446,23.246,1352.74886,97765.0
2021-05-26,Gresham,97080,2006,3,3.0,515000,2060,4791,31446,23.246,1352.74886,97765.0
2020-12-08,Gresham,97080,2013,3,3.0,459000,2153,5227,31446,23.246,1352.74886,97765.0
2020-12-08,Gresham,97080,1934,2,1.0,83000,1248,10890,31446,23.246,1352.74886,97765.0
2020-12-10,Gresham,97080,2013,4,3.0,490000,2780,5227,31446,23.246,1352.74886,97765.0
2020-12-10,Gresham,97080,2020,4,3.0,660000,2325,30927,31446,23.246,1352.74886,97765.0
2020-12-10,Gresham,97080,1974,3,2.0,355000,1690,6098,31446,23.246,1352.74886,97765.0
2020-12-10,Gresham,97080,2001,3,2.0,400000,1548,6098,31446,23.246,1352.74886,97765.0
2020-12-10,Gresham,97080,2018,4,4.0,510000,2439,6098,31446,23.246,1352.74886,97765.0
2020-12-16,Gresham,97080,1979,5,4.0,725000,2850,20908,31446,23.246,1352.74886,97765.0
2020-12-22,Gresham,97080,1996,4,3.0,474900,2349,6969,31446,23.246,1352.74886,97765.0
2020-12-22,Gresham,97080,1994,4,4.0,1250000,5380,48351,31446,23.246,1352.74886,97765.0
2020-12-30,Gresham,97080,1999,4,3.0,460000,2528,6969,31446,23.246,1352.74886,97765.0
2021-01-04,Gresham,97080,1976,3,1.0,338000,960,5227,31446,23.246,1352.74886,97765.0
2021-01-07,Gresham,97080,1925,6,3.0,525000,3309,18730,31446,23.246,1352.74886,97765.0
2021-01-13,Gresham,97080,2005,4,3.0,420000,1975,5227,31446,23.246,1352.74886,97765.0
2021-01-13,Gresham,97080,2001,4,2.0,450000,1865,6534,31446,23.246,1352.74886,97765.0
2021-01-15,Gresham,97080,1997,4,3.0,495000,1896,9583,31446,23.246,1352.74886,97765.0
2021-01-18,Gresham,97080,1965,4,3.0,508000,2000,87120,31446,23.246,1352.74886,97765.0
2021-01-27,Gresham,97080,2001,4,3.0,425000,2058,4791,31446,23.246,1352.74886,97765.0
2021-01-21,Gresham,97080,2009,3,3.0,445000,1727,6534,31446,23.246,1352.74886,97765.0
2021-02-01,Gresham,97080,2007,4,2.5,400000,2472,5800,31446,23.246,1352.74886,97765.0
2021-01-27,Gresham,97080,1974,3,3.0,340000,2252,7840,31446,23.246,1352.74886,97765.0
2021-02-09,Gresham,97080,1915,1,1.0,299900,735,5227,31446,23.246,1352.74886,97765.0
2021-02-12,Gresham,97080,1997,3,3.0,470000,2084,6969,31446,23.246,1352.74886,97765.0
2021-02-23,Gresham,97080,1947,2,1.0,402000,1344,14810,31446,23.246,1352.74886,97765.0
2021-02-24,Gresham,97080,1969,3,1.5,360000,1636,81457,31446,23.246,1352.74886,97765.0
2021-03-03,Gresham,97080,2004,3,3.0,405000,1703,7405,31446,23.246,1352.74886,97765.0
2021-03-01,Gresham,97080,1966,4,3.0,668000,3060,90604,31446,23.246,1352.74886,97765.0
2021-03-03,Gresham,97080,1950,2,1.0,350000,972,13503,31446,23.246,1352.74886,97765.0
2021-03-04,Gresham,97080,2007,4,3.0,532350,2934,5662,31446,23.246,1352.74886,97765.0
2021-03-07,Gresham,97080,1974,3,2.0,420000,1684,6098,31446,23.246,1352.74886,97765.0
2021-03-07,Gresham,97080,1997,4,3.0,495000,2056,6969,31446,23.246,1352.74886,97765.0
2021-03-12,Gresham,97080,1982,3,2.0,423000,1248,323215,31446,23.246,1352.74886,97765.0
2021-03-09,Gresham,97080,1999,4,2.5,375000,3023,13464,31446,23.246,1352.74886,97765.0
2021-03-17,Gresham,97080,1995,3,2.0,300000,1706,10164,31446,23.246,1352.74886,97765.0
