Sale Date,City,Zip Code,Year Built,Bed,Bath,Sale Price,Square Feet,Lot Size,$/SF,Zip Population,Zip SqMi,Zip Pop Density,Zip Mean HHI
2020-10-27,Sherwood,97140,1969,4,3,525000,3790,18730,138.52,7864,44.128,178.208847,127500
2020-10-27,Sherwood,97140,1994,3,3,467700,1697,6534,275.6,7864,44.128,178.208847,127500
2020-10-25,Sherwood,97140,1994,3,3,510000,1842,8712,276.87,7864,44.128,178.208847,127500
2020-10-21,Sherwood,97140,1993,4,3,550000,2872,7405,191.5,7864,44.128,178.208847,127500
2020-10-25,Sherwood,97140,2014,4,3,592500,3239,4791,182.93,7864,44.128,178.208847,127500
2020-10-22,Sherwood,97140,2002,4,3,540000,2222,6969,243.02,7864,44.128,178.208847,127500
2020-10-22,Sherwood,97140,2018,4,3,675000,2984,5227,226.21,7864,44.128,178.208847,127500
2020-09-30,Sherwood,97140,1996,3,3,473000,1910,7840,247.64,7864,44.128,178.208847,127500
2020-10-21,Sherwood,97140,1997,3,2,430000,1334,5227,322.34,7864,44.128,178.208847,127500
2020-10-21,Sherwood,97140,1996,3,3,710000,2726,8712,260.45,7864,44.128,178.208847,127500
2020-10-21,Sherwood,97140,1995,4,3,600000,2165,7405,277.14,7864,44.128,178.208847,127500
2020-10-19,Sherwood,97140,2006,4,4,809900,3555,10890,227.82,7864,44.128,178.208847,127500
2020-10-16,Sherwood,97140,1980,3,6,675000,4317,207781,156.36,7864,44.128,178.208847,127500
2020-10-19,Sherwood,97140,2003,4,3,715000,3266,6969,218.92,7864,44.128,178.208847,127500
2020-10-16,Sherwood,97140,1992,3,3,393000,1407,6098,279.32,7864,44.128,178.208847,127500
2020-10-08,Sherwood,97140,1972,4,2,419900,3187,5227,131.75,7864,44.128,178.208847,127500
2020-10-15,Sherwood,97140,1996,4,3,509000,2204,7405,230.94,7864,44.128,178.208847,127500
2020-10-13,Sherwood,97140,2005,4,3,522000,2738,4791,190.65,7864,44.128,178.208847,127500
2020-10-13,Sherwood,97140,1997,3,3,515000,1863,5662,276.44,7864,44.128,178.208847,127500
2020-10-07,Sherwood,97140,1999,3,3,430000,1633,5227,263.32,7864,44.128,178.208847,127500
2020-10-05,Sherwood,97140,2004,3,3,550000,2961,5227,185.75,7864,44.128,178.208847,127500
2020-10-05,Sherwood,97140,2002,4,3,470000,1827,4356,257.25,7864,44.128,178.208847,127500
2020-10-05,Sherwood,97140,2001,4,4,576000,3376,6969,170.62,7864,44.128,178.208847,127500
2020-10-02,Sherwood,97140,1998,4,3,515000,2273,6969,226.57,7864,44.128,178.208847,127500
2020-10-02,Sherwood,97140,2002,5,4,589000,3108,8712,189.51,7864,44.128,178.208847,127500
2020-09-30,Sherwood,97140,1979,5,5,1175000,3864,300564,304.09,7864,44.128,178.208847,127500
2020-09-30,Sherwood,97140,2020,4,3,963010,3548,10890,271.42,7864,44.128,178.208847,127500
2020-09-29,Sherwood,97140,1974,4,3,950000,2893,217800,328.38,7864,44.128,178.208847,127500
2020-09-27,Sherwood,97140,1998,3,2,450000,1405,5227,320.28,7864,44.128,178.208847,127500
2020-09-27,Sherwood,97140,1997,3,3,495500,2007,6534,246.89,7864,44.128,178.208847,127500
2020-09-24,Sherwood,97140,2020,4,4,1000000,3852,10454,259.61,7864,44.128,178.208847,127500
2020-09-24,Sherwood,97140,1997,6,5,1350000,5571,199504,242.33,7864,44.128,178.208847,127500
2020-09-24,Sherwood,97140,1973,5,4,1200000,5933,131551,202.26,7864,44.128,178.208847,127500
2020-09-23,Sherwood,97140,1988,5,5,1359000,5327,217800,255.12,7864,44.128,178.208847,127500
2020-09-23,Sherwood,97140,1996,3,2,524900,1777,6969,295.39,7864,44.128,178.208847,127500
2020-09-18,Sherwood,97140,2016,2,2,306000,1178,1307,259.76,7864,44.128,178.208847,127500
2020-09-18,Sherwood,97140,1996,3,2,510000,1615,6534,315.79,7864,44.128,178.208847,127500
2020-09-16,Sherwood,97140,2004,4,3,530000,2545,5662,208.25,7864,44.128,178.208847,127500
2020-09-16,Sherwood,97140,2003,4,3,487500,2413,4791,202.03,7864,44.128,178.208847,127500
2020-09-16,Sherwood,97140,1991,3,3,600000,2905,21780,206.54,7864,44.128,178.208847,127500
2020-09-15,Sherwood,97140,1996,3,3,450000,1575,5662,285.71,7864,44.128,178.208847,127500
2020-09-16,Sherwood,97140,2004,3,3,510000,2120,5227,240.57,7864,44.128,178.208847,127500
2020-09-15,Sherwood,97140,2001,3,3,475000,2065,4356,230.02,7864,44.128,178.208847,127500
2020-09-13,Sherwood,97140,1999,4,3,470000,2090,5227,224.88,7864,44.128,178.208847,127500
2020-09-10,Sherwood,97140,2005,4,3,604000,3026,8276,199.6,7864,44.128,178.208847,127500
2020-08-24,Sherwood,97140,1996,3,2,420000,1563,6969,268.71,7864,44.128,178.208847,127500
2020-09-02,Sherwood,97140,2020,4,5,1500000,4034,217800,371.84,7864,44.128,178.208847,127500
2020-09-01,Sherwood,97140,1996,3,2,413000,1435,6098,287.8,7864,44.128,178.208847,127500
2020-09-02,Sherwood,97140,1997,4,3,584000,2453,5662,238.08,7864,44.128,178.208847,127500
2020-09-01,Sherwood,97140,2008,3,3,940000,2951,182952,318.54,7864,44.128,178.208847,127500
2020-08-30,Sherwood,97140,1977,4,3,485000,2030,8276,238.92,7864,44.128,178.208847,127500
2020-08-30,Sherwood,97140,2016,3,3,395000,1325,2613,298.11,7864,44.128,178.208847,127500
2020-08-27,Sherwood,97140,2002,5,3,510000,2580,5662,197.67,7864,44.128,178.208847,127500
2020-08-30,Sherwood,97140,1986,4,4,1030000,3015,230868,341.63,7864,44.128,178.208847,127500
2020-08-27,Sherwood,97140,2003,4,4,930000,3910,14374,237.85,7864,44.128,178.208847,127500
2020-08-27,Sherwood,97140,2001,3,3,415000,1174,6098,353.49,7864,44.128,178.208847,127500
2020-08-24,Sherwood,97140,1996,3,2,450000,1478,6969,304.47,7864,44.128,178.208847,127500
2020-08-26,Sherwood,97140,1991,4,3,850000,3107,130680,273.58,7864,44.128,178.208847,127500
2020-08-24,Sherwood,97140,1997,3,3,449900,1630,8276,276.01,7864,44.128,178.208847,127500
2020-08-21,Sherwood,97140,1995,4,2,525000,1786,6969,293.95,7864,44.128,178.208847,127500
2020-08-19,Sherwood,97140,2002,4,3,649900,3434,6969,189.25,7864,44.128,178.208847,127500
2020-08-19,Sherwood,97140,1964,4,6,584355,2934,435600,199.17,7864,44.128,178.208847,127500
2020-08-10,Sherwood,97140,1998,3,5,1418500,3994,212137,355.16,7864,44.128,178.208847,127500
2020-08-19,Sherwood,97140,1993,4,2,610000,2127,7840,286.79,7864,44.128,178.208847,127500
2020-08-19,Sherwood,97140,2005,4,5,930000,3775,10454,246.36,7864,44.128,178.208847,127500
2020-08-16,Sherwood,97140,2005,4,3,659000,3245,5227,203.08,7864,44.128,178.208847,127500
2020-08-16,Sherwood,97140,1996,3,3,474000,1433,5227,330.77,7864,44.128,178.208847,127500
2020-08-13,Sherwood,97140,1999,4,4,717500,2911,6969,246.48,7864,44.128,178.208847,127500
2020-08-13,Sherwood,97140,1996,4,3,479000,2486,6969,192.68,7864,44.128,178.208847,127500
2020-08-13,Sherwood,97140,2004,4,3,540000,2242,6969,240.86,7864,44.128,178.208847,127500
2020-08-13,Sherwood,97140,2001,4,3,624865,2913,6969,214.51,7864,44.128,178.208847,127500
2020-08-13,Sherwood,97140,1994,3,2,425000,1786,6970,237.96,7864,44.128,178.208847,127500
2020-08-04,Sherwood,97140,1997,4,3,500000,2050,6969,243.9,7864,44.128,178.208847,127500
2020-08-10,Sherwood,97140,1978,3,3,742000,1953,226947,379.93,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1980,4,3,1199900,3677,219106,326.33,7864,44.128,178.208847,127500
2020-08-04,Sherwood,97140,1999,4,3,498000,2040,6969,244.12,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1965,3,6,650000,3340,349351,194.61,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1977,4,3,860000,4294,325828,200.28,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1995,3,2,405000,1208,6534,335.26,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,2016,3,2.5,350000,1558,1742,224.65,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,2017,2,3,350000,1429,1742,244.93,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1998,4,3,580000,2469,6098,234.91,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1996,3,3,420000,1465,9583,286.69,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1996,3,3,455000,1567,7405,290.36,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,2006,4,4,799900,3555,10890,225.01,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1997,4,4,847000,3672,94960,230.66,7864,44.128,178.208847,127500
2020-07-28,Sherwood,97140,2016,4,3,452000,1739,2613,259.92,7864,44.128,178.208847,127500
2020-07-28,Sherwood,97140,1995,3,2,390000,1427,5662,273.3,7864,44.128,178.208847,127500
2020-07-28,Sherwood,97140,2005,4,3,501000,2819,4791,177.72,7864,44.128,178.208847,127500
2020-07-28,Sherwood,97140,1996,4,3,505000,2240,9583,225.45,7864,44.128,178.208847,127500
2020-07-28,Sherwood,97140,1995,4,2,439000,1624,5662,270.32,7864,44.128,178.208847,127500
2020-07-27,Sherwood,97140,2005,5,3,640000,3180,6098,201.26,7864,44.128,178.208847,127500
2020-07-27,Sherwood,97140,2014,3,3,615000,2948,6098,208.62,7864,44.128,178.208847,127500
2020-07-24,Sherwood,97140,1996,3,3,1355000,3225,1728896,420.16,7864,44.128,178.208847,127500
2020-07-27,Sherwood,97140,2001,3,2,812500,2374,82764,342.25,7864,44.128,178.208847,127500
2020-07-24,Sherwood,97140,1997,3,3,545000,2287,6969,238.3,7864,44.128,178.208847,127500
2020-07-27,Sherwood,97140,2002,4,3,629900,2900,6969,217.21,7864,44.128,178.208847,127500
2020-07-27,Sherwood,97140,2006,3,3,699000,3063,6969,228.21,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,2001,3,3,490000,2473,5227,198.14,7864,44.128,178.208847,127500
2020-08-10,Sherwood,97140,1972,4,4,678000,2668,34848,254.12,7864,44.128,178.208847,127500
2020-07-30,Sherwood,97140,1996,3,2,384000,1400,6970,274.29,7864,44.128,178.208847,127500
2020-08-04,Sherwood,97140,1952,4,2,615000,3438,22215,178.88,7864,44.128,178.208847,127500
2020-08-05,Sherwood,97140,2016,4,3,545000,2474,6098,220.29,7864,44.128,178.208847,127500
2020-08-05,Sherwood,97140,1998,4,3,479900,2093,6098,229.29,7864,44.128,178.208847,127500
2020-08-13,Sherwood,97140,2003,4,3,650000,3005,6969,216.31,7864,44.128,178.208847,127500
2020-08-18,Sherwood,97140,1997,4,3,570000,2426,5662,234.95,7864,44.128,178.208847,127500
2020-08-19,Sherwood,97140,1993,3,3,610000,2127,7840,286.79,7864,44.128,178.208847,127500
2020-08-16,Sherwood,97140,2005,3,3,429900,1908,2613,225.31,7864,44.128,178.208847,127500
2020-08-21,Sherwood,97140,1999,4,3,599000,2700,6534,221.85,7864,44.128,178.208847,127500
2020-08-24,Sherwood,97140,2020,4,4,920000,3481,10018,264.29,7864,44.128,178.208847,127500
2020-08-27,Sherwood,97140,2001,3,3,460000,1907,6098,241.22,7864,44.128,178.208847,127500
2020-09-01,Sherwood,97140,2017,4,3,500000,1858,2613,269.11,7864,44.128,178.208847,127500
2020-09-10,Sherwood,97140,1996,3,2,420000,1886,8276,222.69,7864,44.128,178.208847,127500
2020-09-13,Sherwood,97140,2004,4,3,540000,2345,4791,230.28,7864,44.128,178.208847,127500
2020-09-21,Sherwood,97140,1996,3,3,520000,2083,9148,249.64,7864,44.128,178.208847,127500
2020-09-21,Sherwood,97140,1996,3,4,554000,2915,10454,190.05,7864,44.128,178.208847,127500
2020-09-18,Sherwood,97140,1993,4,3,615000,2750,7840,223.64,7864,44.128,178.208847,127500
2020-09-29,Sherwood,97140,2002,4,3,495000,2045,5227,242.05,7864,44.128,178.208847,127500
2020-10-08,Sherwood,97140,1997,3,3,455000,1819,4791,250.14,7864,44.128,178.208847,127500
2020-10-08,Sherwood,97140,2004,5,3,649000,3151,6098,205.97,7864,44.128,178.208847,127500
2020-10-16,Sherwood,97140,1997,4,3,510000,2030,9147,251.23,7864,44.128,178.208847,127500
2020-10-16,Sherwood,97140,2001,4,3,585000,2582,5227,226.57,7864,44.128,178.208847,127500
2020-10-19,Sherwood,97140,2020,4,4,1100000,3338,466527,329.54,7864,44.128,178.208847,127500
2020-10-19,Sherwood,97140,2003,4,4,1245000,4762,102801,261.44,7864,44.128,178.208847,127500
2020-10-30,Sherwood,97140,1999,4,3,570000,2789,6969,204.37,7864,44.128,178.208847,127500
2020-10-29,Sherwood,97140,1998,4,4,785100,3502,7840,224.19,7864,44.128,178.208847,127500
2020-10-27,Sherwood,97140,2005,3,3,390000,1777,2178,219.47,7864,44.128,178.208847,127500
2020-11-10,Sherwood,97140,1996,4,3,655000,2472,7405,264.97,7864,44.128,178.208847,127500
2020-11-19,Sherwood,97140,1996,3,3,522000,2097,6969,248.93,7864,44.128,178.208847,127500
2020-11-19,Sherwood,97140,1996,4,3,481000,2039,5227,235.9,7864,44.128,178.208847,127500
2020-12-02,Sherwood,97140,2002,3,3,516000,2149,5227,240.11,7864,44.128,178.208847,127500
2020-12-02,Sherwood,97140,1977,4,4,903500,4089,35283,220.96,7864,44.128,178.208847,127500
2020-12-02,Sherwood,97140,2004,3,3,1000500,3824,197326,261.64,7864,44.128,178.208847,127500
2020-12-14,Sherwood,97140,1996,3,2,455000,1246,8276,365.17,7864,44.128,178.208847,127500
2020-12-14,Sherwood,97140,1997,4,3,527000,1878,6098,280.62,7864,44.128,178.208847,127500
2020-12-14,Sherwood,97140,1996,5,4,570000,3010,7405,189.37,7864,44.128,178.208847,127500
2021-01-07,Sherwood,97140,1992,3,3,875000,2410,442569,363.07,7864,44.128,178.208847,127500
2021-02-04,Sherwood,97140,2002,3,3,555000,2296,7405,241.72,7864,44.128,178.208847,127500
2021-01-19,Sherwood,97140,1991,3,2,437000,1181,5227,370.03,7864,44.128,178.208847,127500
2021-01-21,Sherwood,97140,2004,4,3,602000,2598,5227,231.72,7864,44.128,178.208847,127500
2021-02-12,Sherwood,97140,1995,3,3,470000,1561,6969,301.09,7864,44.128,178.208847,127500
2021-02-10,Sherwood,97140,2004,3,3,535000,2700,4791,198.15,7864,44.128,178.208847,127500
2021-03-04,Sherwood,97140,1997,4,3,612000,1994,6534,306.92,7864,44.128,178.208847,127500
2021-03-07,Sherwood,97140,1972,5,3,1750000,4150,1638727,421.69,7864,44.128,178.208847,127500
2021-03-04,Sherwood,97140,1997,3,3,475000,1819,4791,261.13,7864,44.128,178.208847,127500
2021-03-09,Sherwood,97140,1996,4,3,480000,1916,5227,250.52,7864,44.128,178.208847,127500
2021-03-29,Sherwood,97140,1996,4,3,540000,1811,10890,298.18,7864,44.128,178.208847,127500
2021-04-14,Sherwood,97140,2005,4,3,636000,3133,5227,203,7864,44.128,178.208847,127500
2021-03-31,Sherwood,97140,1994,3,3,482000,1575,6969,306.03,7864,44.128,178.208847,127500
2021-04-15,Sherwood,97140,1993,4,3,545000,2042,7840,266.9,7864,44.128,178.208847,127500
2021-04-23,Sherwood,97140,1998,3,2,496000,1630,5227,304.29,7864,44.128,178.208847,127500
2021-06-03,Sherwood,97140,2005,5,3,775000,3465,8276,223.67,7864,44.128,178.208847,127500
2021-06-01,Sherwood,97140,2002,3,3,575000,2424,4791,237.21,7864,44.128,178.208847,127500
2021-05-28,Sherwood,97140,2017,4,3,778000,3104,6098,250.64,7864,44.128,178.208847,127500
2021-06-01,Sherwood,97140,1995,3,3,572300,1792,6970,319.36,7864,44.128,178.208847,127500
2021-06-01,Sherwood,97140,2017,4,4,1410000,3757,174240,375.3,7864,44.128,178.208847,127500
2021-05-28,Sherwood,97140,2011,4,3,660000,2924,6098,225.72,7864,44.128,178.208847,127500
2021-06-01,Sherwood,97140,2016,4,5,1750000,4475,83199,391.06,7864,44.128,178.208847,127500
2021-05-28,Sherwood,97140,2002,3,3,466000,1320,4356,353.03,7864,44.128,178.208847,127500
2021-05-28,Sherwood,97140,2018,5,3,782000,2872,5662,272.28,7864,44.128,178.208847,127500
2021-05-28,Sherwood,97140,2004,3,3,600000,2246,6098,267.14,7864,44.128,178.208847,127500
2021-05-28,Sherwood,97140,2017,4,3,531000,1731,2613,306.76,7864,44.128,178.208847,127500
2021-05-21,Sherwood,97140,1997,3,2,525000,1497,6534,350.7,7864,44.128,178.208847,127500
2021-05-26,Sherwood,97140,1994,4,3,595000,1960,7840,303.57,7864,44.128,178.208847,127500
2021-05-26,Sherwood,97140,1997,4,3,620000,1997,5662,310.47,7864,44.128,178.208847,127500
2021-05-21,Sherwood,97140,1980,4,3,559900,2116,6969,264.6,7864,44.128,178.208847,127500
2021-05-21,Sherwood,97140,2004,3,3,350000,1514,1742,231.18,7864,44.128,178.208847,127500
2021-05-21,Sherwood,97140,1995,3,3,515000,1640,6969,314.02,7864,44.128,178.208847,127500
2021-05-21,Sherwood,97140,1994,4,3,612500,2810,7405,217.97,7864,44.128,178.208847,127500
2021-05-20,Sherwood,97140,1995,4,4,572000,2202,6098,259.76,7864,44.128,178.208847,127500
2021-05-20,Sherwood,97140,2002,5,4,1785000,6100,225205,292.62,7864,44.128,178.208847,127500
2021-05-13,Sherwood,97140,1995,3,2,410000,1099,5227,373.07,7864,44.128,178.208847,127500
2021-05-13,Sherwood,97140,2006,5,6,1364000,4950,60548,275.56,7864,44.128,178.208847,127500
2021-05-17,Sherwood,97140,1995,3,3,520000,1672,7405,311,7864,44.128,178.208847,127500
2021-05-12,Sherwood,97140,2006,4,3,737500,3239,11761,227.69,7864,44.128,178.208847,127500
2021-05-09,Sherwood,97140,1998,3,3,570000,1889,6534,301.75,7864,44.128,178.208847,127500
2021-05-09,Sherwood,97140,2004,7,4,770000,3880,6534,198.45,7864,44.128,178.208847,127500
2021-05-07,Sherwood,97140,1997,3,3,563000,1962,6098,286.95,7864,44.128,178.208847,127500
2021-05-04,Sherwood,97140,1993,3,2,440000,1394,5662,315.64,7864,44.128,178.208847,127500
2021-05-04,Sherwood,97140,1995,3,3,420000,1287,5662,326.34,7864,44.128,178.208847,127500
2021-05-04,Sherwood,97140,1999,4,3,617500,2304,8712,268.01,7864,44.128,178.208847,127500
2020-07-24,Sherwood,97140,1994,4,3,520000,2052,337590,253.41,7864,44.128,178.208847,127500
2020-07-19,Sherwood,97140,1997,3,2,375000,1143,5227,328.08,7864,44.128,178.208847,127500
2020-07-22,Sherwood,97140,2018,5,3,634900,3180,5500,199.65,7864,44.128,178.208847,127500
2020-07-22,Sherwood,97140,2004,3,3,522700,2462,6534,212.31,7864,44.128,178.208847,127500
2020-07-22,Sherwood,97140,2004,5,3,575150,2879,6534,199.77,7864,44.128,178.208847,127500
2020-07-24,Sherwood,97140,1997,3,3,446000,1670,5227,267.07,7864,44.128,178.208847,127500
2020-07-21,Sherwood,97140,1989,4,3,905000,2664,81892,339.71,7864,44.128,178.208847,127500
2020-07-21,Sherwood,97140,1974,4,2,485000,2340,10454,207.26,7864,44.128,178.208847,127500
2020-07-22,Sherwood,97140,1980,4,3,1302000,4578,186872,284.4,7864,44.128,178.208847,127500
2020-07-22,Sherwood,97140,1995,3,2,445000,1557,7405,285.81,7864,44.128,178.208847,127500
2020-07-22,Sherwood,97140,1996,4,3,540000,2435,8276,221.77,7864,44.128,178.208847,127500
2020-07-24,Sherwood,97140,1998,4,3,491000,1920,8276,255.73,7864,44.128,178.208847,127500
2020-07-07,Beavercreek,97004,1975,3,2,655000,1636,162043,400.37,5829,41.902,139.110305,108677
2021-07-01,Beavercreek,97004,1971,5,4,680000,3288,43560,206.81,5829,41.902,139.110305,108677
2021-05-28,Beavercreek,97004,1991,3,3,880000,2540,43124,346.46,5829,41.902,139.110305,108677
2020-09-27,Beavercreek,97004,2020,4,3,810000,3316,43560,244.27,5829,41.902,139.110305,108677
2020-11-18,Beavercreek,97004,1979,3,3,640000,2750,101059,232.73,5829,41.902,139.110305,108677
2020-07-28,Beavercreek,97004,1988,2,2,181000,1200,108900,150.83,5829,41.902,139.110305,108677
2020-11-10,Beavercreek,97004,1976,3,2,615000,2204,43995,279.04,5829,41.902,139.110305,108677
2020-12-22,Beavercreek,97004,2010,3,3,1315000,4435,750103,296.51,5829,41.902,139.110305,108677
2021-02-04,Cornelius,97113,1970,4,2,744000,2586,43560,287.7,1916,34.166,56.07914301,90626
2020-10-16,Cornelius,97113,1971,6,4,750000,4064,482644,184.55,1916,34.166,56.07914301,90626
2020-09-10,Cornelius,97113,1996,4,3,875000,2864,194713,305.52,1916,34.166,56.07914301,90626
2021-07-07,Estacada,97023,1969,4,5,1470000,5398,507474,272.32,8174,158.751,51.48943944,82423
2020-07-30,Estacada,97023,1998,4,4,1425000,5007,1836489,284.6,8174,158.751,51.48943944,82423
2020-08-21,Estacada,97023,2016,3,3,795000,2038,252648,390.09,8174,158.751,51.48943944,82423
2020-08-13,Estacada,97023,2006,5,7,950000,5364,420789,177.11,8174,158.751,51.48943944,82423
2020-08-24,Molalla,97038,2020,5,3,401900,2592,6534,155.05,11653,295.428,39.44446701,83860
2020-07-16,Portland,97231,2004,4,3,670000,2329,663418,287.68,2630,77.67,33.86120767,161621
2021-06-25,Portland,97231,2010,4,4,999900,2979,204732,335.65,2630,77.67,33.86120767,161621
2021-03-23,Portland,97231,1956,3,2,701000,2396,374616,292.57,2630,77.67,33.86120767,161621
2021-03-10,Portland,97231,2007,4,4,1205000,4096,62290,294.19,2630,77.67,33.86120767,161621
2021-03-04,Portland,97231,2006,4,4,940000,5036,36154,186.66,2630,77.67,33.86120767,161621
2021-03-01,Portland,97231,2005,4,4,775000,4593,45302,168.74,2630,77.67,33.86120767,161621
2021-06-01,Portland,97231,2007,5,3,1150000,4025,33105,285.71,2630,77.67,33.86120767,161621
2021-06-09,Portland,97231,1991,4,3,880000,4672,31798,188.36,2630,77.67,33.86120767,161621
2021-06-11,Portland,97231,1981,4,3,1250000,3911,199504,319.61,2630,77.67,33.86120767,161621
2020-07-24,Portland,97231,1958,5,4,850000,4110,217800,206.81,2630,77.67,33.86120767,161621
2020-08-13,Portland,97231,2001,2,3,1300000,3925,4200,331.21,2630,77.67,33.86120767,161621
2020-09-04,Portland,97231,2007,4,6,1375000,5873,324086,234.12,2630,77.67,33.86120767,161621
2020-09-04,Portland,97231,1993,3,3,1230000,3495,129373,351.93,2630,77.67,33.86120767,161621
2020-09-23,Portland,97231,2005,5,4,1300000,5244,65775,247.9,2630,77.67,33.86120767,161621
2020-11-12,Portland,97231,2005,4,4,1200000,4825,47044,248.7,2630,77.67,33.86120767,161621
2020-11-19,Portland,97231,1992,4,3,917000,3629,124146,252.69,2630,77.67,33.86120767,161621
2020-11-29,Portland,97231,2006,6,6,1050000,6100,24393,172.13,2630,77.67,33.86120767,161621
2020-11-29,Portland,97231,2002,3,4,872345,3624,90604,240.71,2630,77.67,33.86120767,161621
2020-12-10,Portland,97231,2003,5,4,858811,4947,55756,173.6,2630,77.67,33.86120767,161621
2020-12-14,Portland,97231,1979,5,3,700000,3645,104979,192.04,2630,77.67,33.86120767,161621
2020-12-18,Portland,97231,1999,4,5,960000,5169,43560,185.72,2630,77.67,33.86120767,161621
2021-01-21,Portland,97231,1993,4,3,1037000,2392,895158,433.53,2630,77.67,33.86120767,161621
